Question,Answer
"How do I handle a zero-day disclosure?","Assess if you are affected, check for active exploitation, implement any available mitigations like WAF rules or network restrictions, and monitor closely until a patch is available. Communicate status to stakeholders."
"What is threat hunting?","Proactively searching for threats that evaded your automated detection. You form hypotheses about attacker behavior, query your data to test them, and either find evidence or improve your detection based on what you learn."
"How do I start a threat hunting program?","Begin with hypothesis-driven hunts based on threat intelligence relevant to your environment. Use your existing logs, define a hunt cadence, document findings, and convert successful hunts into automated detections."
"What is UEBA?","User and Entity Behavior Analytics builds baselines of normal behavior and flags deviations. It helps catch insider threats and compromised accounts that signature-based detection misses. The trick is tuning it so the baselines are meaningful."
"How do I evaluate a new security tool?","Define what problem it solves, test it against your real data, measure its detection and false positive rates, assess integration with your existing stack, and check the vendor's support and roadmap. A good demo is not a good evaluation."
"What is DevSecOps?","Integrating security into every phase of the development lifecycle rather than bolting it on at the end. Automated scanning in CI/CD, security requirements in design, and shared responsibility between dev and security teams."
"How do I secure containers?","Use minimal base images, scan for vulnerabilities before deployment, run as non-root, limit capabilities, use network policies, and monitor runtime behavior. Treat containers as immutable: rebuild rather than patch in place."
"What is CSPM?","Cloud Security Posture Management continuously monitors your cloud configuration for misconfigurations, compliance violations, and security risks. It catches the public S3 bucket before the attacker does."
"How do I handle a DDoS attack?","Activate your DDoS mitigation service, work with your ISP, identify the attack vector, filter malicious traffic at the edge, and communicate with stakeholders. Have a runbook ready before it happens."
"What is the NIST Cybersecurity Framework?","A voluntary framework organized around five functions: Identify, Protect, Detect, Respond, and Recover. It helps organizations assess and improve their security posture in a structured way. It is widely adopted and a good starting point."
"How do I do a risk assessment?","Identify your assets and their value, identify threats and vulnerabilities, estimate likelihood and impact, calculate risk, and prioritize controls. Keep it practical. A perfect risk assessment that never gets used is worthless."
"What is data loss prevention?","DLP tools monitor and control data movement to prevent sensitive information from leaving the organization through email, web uploads, USB drives, or other channels. They work best when you know what data matters most."
"What is an API security best practice?","Authenticate every request, authorize at the resource level, validate all inputs, rate limit, log everything, and do not expose internal implementation details in error messages. APIs are the new perimeter."
"How do I secure email properly?","Deploy SPF, DKIM, and DMARC to prevent spoofing. Use email filtering for malware and phishing. Enable MFA on all email accounts. Train users to verify unexpected requests through separate channels."
"What is micro-segmentation?","Dividing your network into very small segments with individual security policies. Instead of a flat network where any compromised host can reach everything, each workload only communicates with what it explicitly needs."
"How do I handle a rogue admin?","This is an insider threat scenario. Limit blast radius with separation of duties, monitor privileged account activity, require approval workflows for sensitive actions, and have a plan to revoke access quickly if needed."
